target,sample_idx,frame_idx,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21
agarrar,0,10,0.5275586247444153,0.6042919158935547,0.5249402523040771,0.5620183944702148,0.5242506861686707,0.5251102447509766,0.5283709168434143,0.5057787895202637,0.5374112129211426,0.4991675317287445,0.5239594578742981,0.5678147077560425,0.5324857234954834,0.5696735978126526,0.5411056280136108,0.57007896900177,0.5516553521156311,0.5639764070510864,0.5275179147720337,0.5911102294921875,0.536781907081604,0.5741215944290161,0.5485573410987854,0.5616570115089417,0.5608189702033997,0.5488220453262329,0.5308323502540588,0.6123422384262085,0.5355418920516968,0.5945955514907837,0.5473285913467407,0.5792139172554016,0.5605591535568237,0.5634762644767761,0.5350391864776611,0.6362683773040771,0.5350558161735535,0.634330153465271,0.5408821105957031,0.6264789700508118,0.5480079650878906,0.6162176132202148
agarrar,0,11,0.43142539262771606,0.5033789873123169,0.45985549688339233,0.47709527611732483,0.4945078492164612,0.4779830873012543,0.5173930525779724,0.489792138338089,0.5318461060523987,0.5063424706459045,0.4828871786594391,0.48169729113578796,0.495807021856308,0.5051645040512085,0.5014523267745972,0.529977023601532,0.5056977272033691,0.5516786575317383,0.46777036786079407,0.5093191266059875,0.4790428876876831,0.5403016805648804,0.48644623160362244,0.5682544708251953,0.49255165457725525,0.5916590094566345,0.4547758102416992,0.5371583104133606,0.46763336658477783,0.5674276351928711,0.4755801558494568,0.591966986656189,0.48240482807159424,0.6108860373497009,0.4448566734790802,0.5626059770584106,0.4573051929473877,0.5928760766983032,0.46540772914886475,0.6113003492355347,0.4734177887439728,0.6284508109092712
agarrar,0,12,0.4322144389152527,0.5149669051170349,0.4672855734825134,0.4962618052959442,0.505180835723877,0.5069224238395691,0.5287574529647827,0.5257596373558044,0.5448961853981018,0.5291718244552612,0.4866042733192444,0.5031622052192688,0.49771812558174133,0.5287591218948364,0.5038978457450867,0.5537673234939575,0.5093928575515747,0.5757731795310974,0.4694116413593292,0.5260206460952759,0.4789297580718994,0.560688853263855,0.4863623380661011,0.5907436013221741,0.49269336462020874,0.6159464716911316,0.455754816532135,0.54960036277771,0.46728357672691345,0.5840718150138855,0.4751729667186737,0.6124367117881775,0.4820190668106079,0.6349387168884277,0.4457256495952606,0.5700116157531738,0.4551718235015869,0.6041314005851746,0.46287471055984497,0.6261444687843323,0.47069433331489563,0.6470708250999451
agarrar,0,13,0.436580091714859,0.5140500664710999,0.4722544848918915,0.495516300201416,0.5085581541061401,0.5110726952552795,0.5296101570129395,0.5369561910629272,0.5428364872932434,0.5514339208602905,0.489342600107193,0.5060272216796875,0.4995477795600891,0.5319592952728271,0.5033602714538574,0.559296727180481,0.5063717365264893,0.584002673625946,0.4713875651359558,0.528831422328949,0.4814128875732422,0.5638689398765564,0.4864829480648041,0.5952062606811523,0.490874707698822,0.6209172010421753,0.45731210708618164,0.5523555278778076,0.46854567527770996,0.5878530144691467,0.4753468632698059,0.6171730160713196,0.48187315464019775,0.6399000883102417,0.4470708966255188,0.5722789764404297,0.4567185938358307,0.6083502769470215,0.4632042944431305,0.6311048269271851,0.4700484275817871,0.6509872674942017
agarrar,0,14,0.4392569065093994,0.509836733341217,0.4754173159599304,0.48937684297561646,0.5132821202278137,0.5083367824554443,0.5361550450325012,0.5427037477493286,0.550312340259552,0.5722687244415283,0.49364444613456726,0.5005047917366028,0.5025694370269775,0.5263952016830444,0.5067474246025085,0.5550014972686768,0.5092173218727112,0.5812134742736816,0.4749241769313812,0.5255709290504456,0.4844279885292053,0.5628750324249268,0.4903579354286194,0.5953399538993835,0.49449241161346436,0.622747540473938,0.46031585335731506,0.5508639812469482,0.4720357060432434,0.5878379344940186,0.4787866771221161,0.6173774003982544,0.4850095212459564,0.6402730345726013,0.44963157176971436,0.5734884738922119,0.45894911885261536,0.6073874831199646,0.4660351872444153,0.6288490891456604,0.4734611213207245,0.648796558380127
agarrar,0,15,0.4423457384109497,0.505945086479187,0.47953227162361145,0.4884651303291321,0.5160967111587524,0.5095458626747131,0.5381237268447876,0.5469022393226624,0.550927460193634,0.5800308585166931,0.49857696890830994,0.49693548679351807,0.5079997181892395,0.523000180721283,0.5111589431762695,0.552034854888916,0.512715756893158,0.5790796875953674,0.4790566563606262,0.5220469236373901,0.4884432256221771,0.559179425239563,0.49284690618515015,0.591417670249939,0.4960172176361084,0.6192482709884644,0.46352308988571167,0.547099232673645,0.47496673464775085,0.5852604508399963,0.4805457592010498,0.6143083572387695,0.48574963212013245,0.636993408203125,0.4525217115879059,0.5703096985816956,0.4618084132671356,0.606139063835144,0.46892133355140686,0.6273597478866577,0.4767014980316162,0.6463168859481812
agarrar,0,16,0.44439831376075745,0.502223789691925,0.4820820689201355,0.4849807918071747,0.5181761384010315,0.5056915879249573,0.540314793586731,0.5407425761222839,0.5538992285728455,0.5715208649635315,0.4999237060546875,0.48928743600845337,0.5084819197654724,0.5161007046699524,0.5119901895523071,0.5427080988883972,0.5140515565872192,0.5701242089271545,0.4810190796852112,0.5137065052986145,0.49051859974861145,0.5515928864479065,0.4950377643108368,0.5826236605644226,0.49764010310173035,0.610809326171875,0.4658857583999634,0.5396444797515869,0.4771784245967865,0.5792522430419922,0.48241543769836426,0.6076328158378601,0.48676344752311707,0.630593478679657,0.4543384313583374,0.5644007921218872,0.46453747153282166,0.5997402667999268,0.47164905071258545,0.6221741437911987,0.47857001423835754,0.6422720551490784
agarrar,0,17,0.44643282890319824,0.4971981346607208,0.4808676540851593,0.477390855550766,0.5168392062187195,0.4950520396232605,0.5395277738571167,0.5314186811447144,0.5538347959518433,0.5622684955596924,0.5000598430633545,0.47923922538757324,0.508908748626709,0.5067054033279419,0.5104473829269409,0.535093367099762,0.5098559856414795,0.5638733506202698,0.48092377185821533,0.5048716068267822,0.48998820781707764,0.5441901087760925,0.49432092905044556,0.5768105387687683,0.4974632263183594,0.6057952642440796,0.465514600276947,0.5314122438430786,0.47552064061164856,0.5717023611068726,0.4803505539894104,0.6008092761039734,0.48450547456741333,0.622856855392456,0.4547540247440338,0.5582835078239441,0.4651801884174347,0.5920605659484863,0.4698415994644165,0.6110197305679321,0.47386524081230164,0.6266962885856628
agarrar,0,18,0.45246368646621704,0.48790931701660156,0.4865216314792633,0.4704563021659851,0.521402895450592,0.4893043041229248,0.5414978265762329,0.5246529579162598,0.553924024105072,0.5552862286567688,0.5021976232528687,0.46407628059387207,0.5081175565719604,0.4878053665161133,0.5073254108428955,0.5125884413719177,0.5058630704879761,0.5396586656570435,0.4820788502693176,0.4888099133968353,0.48751938343048096,0.5290987491607666,0.49009284377098083,0.562358558177948,0.4927951395511627,0.5931288599967957,0.465871661901474,0.5159734487533569,0.47270917892456055,0.558456301689148,0.4779621362686157,0.5890944600105286,0.4842599630355835,0.6134310960769653,0.45492881536483765,0.5425930023193359,0.46309101581573486,0.5797286033630371,0.46735575795173645,0.6018902063369751,0.47234901785850525,0.6199724674224854
agarrar,0,19,0.5304973721504211,0.6458629965782166,0.5265647172927856,0.5765145421028137,0.527127742767334,0.5320839285850525,0.53859543800354,0.5221740007400513,0.5476514101028442,0.5265193581581116,0.5108358263969421,0.5490906834602356,0.49465420842170715,0.5259377360343933,0.4857613444328308,0.5350590348243713,0.4821474850177765,0.547438383102417,0.5066775679588318,0.579552412033081,0.4893699288368225,0.5606546401977539,0.48195430636405945,0.5659271478652954,0.4805663526058197,0.5684455633163452,0.5051408410072327,0.615149736404419,0.4886382818222046,0.6026304364204407,0.48522764444351196,0.6005777716636658,0.487012654542923,0.5941154956817627,0.5049213767051697,0.6519151926040649,0.49245092272758484,0.6554592251777649,0.48997101187705994,0.6505056619644165,0.49153202772140503,0.6417974233627319
agarrar,1,0,0.5892763733863831,0.6602151393890381,0.5804835557937622,0.5979346632957458,0.5651904344558716,0.5572764873504639,0.5425875782966614,0.5446262359619141,0.5276820063591003,0.5364063382148743,0.5520852208137512,0.581702709197998,0.530398964881897,0.5824786424636841,0.518220841884613,0.5884677171707153,0.508038341999054,0.5912451148033142,0.5482211112976074,0.6215017437934875,0.5225957036018372,0.6247760057449341,0.5059570670127869,0.6272376179695129,0.4927827715873718,0.6268774271011353,0.5466170310974121,0.6575292348861694,0.5205752849578857,0.6634421348571777,0.5037556290626526,0.6637003421783447,0.49002546072006226,0.6602648496627808,0.5469558835029602,0.6902651786804199,0.5247436761856079,0.692768394947052,0.5117026567459106,0.6917505264282227,0.5001765489578247,0.6867831945419312
agarrar,1,1,0.5922112464904785,0.6538757085800171,0.5774115324020386,0.5860341191291809,0.5539474487304688,0.547519862651825,0.5307028293609619,0.5401673316955566,0.5165919065475464,0.5623643398284912,0.5619780421257019,0.5557833909988403,0.535010576248169,0.5541133284568787,0.5295548439025879,0.5633915066719055,0.5304957032203674,0.5667723417282104,0.559751570224762,0.59058678150177,0.5282333493232727,0.5962464213371277,0.5301982760429382,0.6022303104400635,0.538773238658905,0.6009945869445801,0.5581910014152527,0.6259682178497314,0.5305750370025635,0.6348075866699219,0.5343142151832581,0.6370097398757935,0.5427129864692688,0.6326918601989746,0.556799054145813,0.660305380821228,0.5351663827896118,0.666704535484314,0.5345743894577026,0.6680492758750916,0.5392799377441406,0.6653422713279724
agarrar,1,2,0.5615102052688599,0.6403005123138428,0.547398030757904,0.5890337228775024,0.5383583903312683,0.5555340051651001,0.5270771980285645,0.5487444400787354,0.5134499073028564,0.5625522136688232,0.5605159997940063,0.5560351610183716,0.5575529336929321,0.5366044640541077,0.5527544021606445,0.5314837694168091,0.5494562387466431,0.5309520959854126,0.563458263874054,0.5856342911720276,0.5609197616577148,0.5732269287109375,0.5566455721855164,0.5666021704673767,0.553585946559906,0.5618840456008911,0.563769519329071,0.6178887486457825,0.5602105855941772,0.6176327466964722,0.5579469203948975,0.6129528284072876,0.5560095310211182,0.6063131093978882,0.561768651008606,0.6500008702278137,0.5607722401618958,0.6563096046447754,0.5581098794937134,0.6536040902137756,0.5556126236915588,0.6484044790267944
agarrar,1,3,0.4121967554092407,0.4832770526409149,0.43721699714660645,0.45332348346710205,0.47100767493247986,0.4385340213775635,0.49901413917541504,0.43744349479675293,0.5214713215827942,0.43653741478919983,0.45545119047164917,0.43312668800354004,0.47190001606941223,0.43130025267601013,0.48327720165252686,0.44236990809440613,0.49317964911460876,0.45485296845436096,0.44517064094543457,0.4612460136413574,0.46453139185905457,0.47018811106681824,0.47917431592941284,0.4839451014995575,0.4906836152076721,0.4964843988418579,0.4353829324245453,0.4938494563102722,0.45394325256347656,0.5054104924201965,0.46790558099746704,0.5182691812515259,0.47965940833091736,0.526492714881897,0.42690035700798035,0.5264923572540283,0.44461962580680847,0.5418499708175659,0.4565230906009674,0.5518110394477844,0.4675426185131073,0.5599655508995056
agarrar,1,4,0.41561219096183777,0.4823934733867645,0.44197118282318115,0.45267459750175476,0.47752633690834045,0.44198960065841675,0.5057957172393799,0.44567611813545227,0.5277584791183472,0.4510928690433502,0.46418142318725586,0.439599871635437,0.47995612025260925,0.44284287095069885,0.4890837073326111,0.4576916992664337,0.49620306491851807,0.47387874126434326,0.4530477225780487,0.46886497735977173,0.47025078535079956,0.48277151584625244,0.4816668927669525,0.49940815567970276,0.4902696907520294,0.5135868787765503,0.4423011243343353,0.5007240772247314,0.45820292830467224,0.5156276822090149,0.46987107396125793,0.5299444198608398,0.47963422536849976,0.5391854047775269,0.4329904317855835,0.5321319699287415,0.4484710991382599,0.5486265420913696,0.4582885503768921,0.5600645542144775,0.4676847457885742,0.570219099521637
agarrar,1,5,0.5275586247444153,0.6042919158935547,0.5249402523040771,0.5620183944702148,0.5242506861686707,0.5251102447509766,0.5283709168434143,0.5057787895202637,0.5374112129211426,0.4991675317287445,0.5239594578742981,0.5678147077560425,0.5324857234954834,0.5696735978126526,0.5411056280136108,0.57007896900177,0.5516553521156311,0.5639764070510864,0.5275179147720337,0.5911102294921875,0.536781907081604,0.5741215944290161,0.5485573410987854,0.5616570115089417,0.5608189702033997,0.5488220453262329,0.5308323502540588,0.6123422384262085,0.5355418920516968,0.5945955514907837,0.5473285913467407,0.5792139172554016,0.5605591535568237,0.5634762644767761,0.5350391864776611,0.6362683773040771,0.5350558161735535,0.634330153465271,0.5408821105957031,0.6264789700508118,0.5480079650878906,0.6162176132202148
agarrar,1,6,0.43142539262771606,0.5033789873123169,0.45985549688339233,0.47709527611732483,0.4945078492164612,0.4779830873012543,0.5173930525779724,0.489792138338089,0.5318461060523987,0.5063424706459045,0.4828871786594391,0.48169729113578796,0.495807021856308,0.5051645040512085,0.5014523267745972,0.529977023601532,0.5056977272033691,0.5516786575317383,0.46777036786079407,0.5093191266059875,0.4790428876876831,0.5403016805648804,0.48644623160362244,0.5682544708251953,0.49255165457725525,0.5916590094566345,0.4547758102416992,0.5371583104133606,0.46763336658477783,0.5674276351928711,0.4755801558494568,0.591966986656189,0.48240482807159424,0.6108860373497009,0.4448566734790802,0.5626059770584106,0.4573051929473877,0.5928760766983032,0.46540772914886475,0.6113003492355347,0.4734177887439728,0.6284508109092712
agarrar,1,7,0.4322144389152527,0.5149669051170349,0.4672855734825134,0.4962618052959442,0.505180835723877,0.5069224238395691,0.5287574529647827,0.5257596373558044,0.5448961853981018,0.5291718244552612,0.4866042733192444,0.5031622052192688,0.49771812558174133,0.5287591218948364,0.5038978457450867,0.5537673234939575,0.5093928575515747,0.5757731795310974,0.4694116413593292,0.5260206460952759,0.4789297580718994,0.560688853263855,0.4863623380661011,0.5907436013221741,0.49269336462020874,0.6159464716911316,0.455754816532135,0.54960036277771,0.46728357672691345,0.5840718150138855,0.4751729667186737,0.6124367117881775,0.4820190668106079,0.6349387168884277,0.4457256495952606,0.5700116157531738,0.4551718235015869,0.6041314005851746,0.46287471055984497,0.6261444687843323,0.47069433331489563,0.6470708250999451
agarrar,1,8,0.436580091714859,0.5140500664710999,0.4722544848918915,0.495516300201416,0.5085581541061401,0.5110726952552795,0.5296101570129395,0.5369561910629272,0.5428364872932434,0.5514339208602905,0.489342600107193,0.5060272216796875,0.4995477795600891,0.5319592952728271,0.5033602714538574,0.559296727180481,0.5063717365264893,0.584002673625946,0.4713875651359558,0.528831422328949,0.4814128875732422,0.5638689398765564,0.4864829480648041,0.5952062606811523,0.490874707698822,0.6209172010421753,0.45731210708618164,0.5523555278778076,0.46854567527770996,0.5878530144691467,0.4753468632698059,0.6171730160713196,0.48187315464019775,0.6399000883102417,0.4470708966255188,0.5722789764404297,0.4567185938358307,0.6083502769470215,0.4632042944431305,0.6311048269271851,0.4700484275817871,0.6509872674942017
agarrar,1,9,0.4392569065093994,0.509836733341217,0.4754173159599304,0.48937684297561646,0.5132821202278137,0.5083367824554443,0.5361550450325012,0.5427037477493286,0.550312340259552,0.5722687244415283,0.49364444613456726,0.5005047917366028,0.5025694370269775,0.5263952016830444,0.5067474246025085,0.5550014972686768,0.5092173218727112,0.5812134742736816,0.4749241769313812,0.5255709290504456,0.4844279885292053,0.5628750324249268,0.4903579354286194,0.5953399538993835,0.49449241161346436,0.622747540473938,0.46031585335731506,0.5508639812469482,0.4720357060432434,0.5878379344940186,0.4787866771221161,0.6173774003982544,0.4850095212459564,0.6402730345726013,0.44963157176971436,0.5734884738922119,0.45894911885261536,0.6073874831199646,0.4660351872444153,0.6288490891456604,0.4734611213207245,0.648796558380127
agarrar,1,10,0.4423457384109497,0.505945086479187,0.47953227162361145,0.4884651303291321,0.5160967111587524,0.5095458626747131,0.5381237268447876,0.5469022393226624,0.550927460193634,0.5800308585166931,0.49857696890830994,0.49693548679351807,0.5079997181892395,0.523000180721283,0.5111589431762695,0.552034854888916,0.512715756893158,0.5790796875953674,0.4790566563606262,0.5220469236373901,0.4884432256221771,0.559179425239563,0.49284690618515015,0.591417670249939,0.4960172176361084,0.6192482709884644,0.46352308988571167,0.547099232673645,0.47496673464775085,0.5852604508399963,0.4805457592010498,0.6143083572387695,0.48574963212013245,0.636993408203125,0.4525217115879059,0.5703096985816956,0.4618084132671356,0.606139063835144,0.46892133355140686,0.6273597478866577,0.4767014980316162,0.6463168859481812
agarrar,1,11,0.44439831376075745,0.502223789691925,0.4820820689201355,0.4849807918071747,0.5181761384010315,0.5056915879249573,0.540314793586731,0.5407425761222839,0.5538992285728455,0.5715208649635315,0.4999237060546875,0.48928743600845337,0.5084819197654724,0.5161007046699524,0.5119901895523071,0.5427080988883972,0.5140515565872192,0.5701242089271545,0.4810190796852112,0.5137065052986145,0.49051859974861145,0.5515928864479065,0.4950377643108368,0.5826236605644226,0.49764010310173035,0.610809326171875,0.4658857583999634,0.5396444797515869,0.4771784245967865,0.5792522430419922,0.48241543769836426,0.6076328158378601,0.48676344752311707,0.630593478679657,0.4543384313583374,0.5644007921218872,0.46453747153282166,0.5997402667999268,0.47164905071258545,0.6221741437911987,0.47857001423835754,0.6422720551490784
agarrar,1,12,0.44643282890319824,0.4971981346607208,0.4808676540851593,0.477390855550766,0.5168392062187195,0.4950520396232605,0.5395277738571167,0.5314186811447144,0.5538347959518433,0.5622684955596924,0.5000598430633545,0.47923922538757324,0.508908748626709,0.5067054033279419,0.5104473829269409,0.535093367099762,0.5098559856414795,0.5638733506202698,0.48092377185821533,0.5048716068267822,0.48998820781707764,0.5441901087760925,0.49432092905044556,0.5768105387687683,0.4974632263183594,0.6057952642440796,0.465514600276947,0.5314122438430786,0.47552064061164856,0.5717023611068726,0.4803505539894104,0.6008092761039734,0.48450547456741333,0.622856855392456,0.4547540247440338,0.5582835078239441,0.4651801884174347,0.5920605659484863,0.4698415994644165,0.6110197305679321,0.47386524081230164,0.6266962885856628
agarrar,1,13,0.45246368646621704,0.48790931701660156,0.4865216314792633,0.4704563021659851,0.521402895450592,0.4893043041229248,0.5414978265762329,0.5246529579162598,0.553924024105072,0.5552862286567688,0.5021976232528687,0.46407628059387207,0.5081175565719604,0.4878053665161133,0.5073254108428955,0.5125884413719177,0.5058630704879761,0.5396586656570435,0.4820788502693176,0.4888099133968353,0.48751938343048096,0.5290987491607666,0.49009284377098083,0.562358558177948,0.4927951395511627,0.5931288599967957,0.465871661901474,0.5159734487533569,0.47270917892456055,0.558456301689148,0.4779621362686157,0.5890944600105286,0.4842599630355835,0.6134310960769653,0.45492881536483765,0.5425930023193359,0.46309101581573486,0.5797286033630371,0.46735575795173645,0.6018902063369751,0.47234901785850525,0.6199724674224854
agarrar,1,14,0.5304973721504211,0.6458629965782166,0.5265647172927856,0.5765145421028137,0.527127742767334,0.5320839285850525,0.53859543800354,0.5221740007400513,0.5476514101028442,0.5265193581581116,0.5108358263969421,0.5490906834602356,0.49465420842170715,0.5259377360343933,0.4857613444328308,0.5350590348243713,0.4821474850177765,0.547438383102417,0.5066775679588318,0.579552412033081,0.4893699288368225,0.5606546401977539,0.48195430636405945,0.5659271478652954,0.4805663526058197,0.5684455633163452,0.5051408410072327,0.615149736404419,0.4886382818222046,0.6026304364204407,0.48522764444351196,0.6005777716636658,0.487012654542923,0.5941154956817627,0.5049213767051697,0.6519151926040649,0.49245092272758484,0.6554592251777649,0.48997101187705994,0.6505056619644165,0.49153202772140503,0.6417974233627319
